,Usia,Gender,Gaji,Jumlah Anak
5976,39,P,3-5jt,5
5977,21,L,1-3jt,2
5978,48,L,1-3jt,1
5979,29,L,1-3jt,6
5980,26,P,3-5jt,4
5981,32,P,3-5jt,3
5982,47,P,5-10jt,3
5983,17,L,1-3jt,2
5984,20,L,5-10jt,5
5985,52,L,3-5jt,2
5986,59,P,1-3jt,4
5987,32,L,5-10jt,1
5988,18,L,5-10jt,0
5989,58,P,1-3jt,1
5990,31,P,5-10jt,5
5991,59,L,3-5jt,5
5992,34,L,3-5jt,4
5993,24,L,3-5jt,4
5994,52,P,1-3jt,5
5995,36,P,1-3jt,5
5996,18,L,1-3jt,1
5997,24,P,3-5jt,6
5998,49,L,1-3jt,2
5999,36,P,3-5jt,1
6000,56,P,1-3jt,3
6001,32,L,3-5jt,1
6002,42,L,5-10jt,0
6003,26,P,3-5jt,0
6004,32,P,1-3jt,5
6005,42,L,1-3jt,0
6006,42,L,1-3jt,2
6007,58,P,1-3jt,0
6008,19,P,1-3jt,3
6009,39,P,3-5jt,1
6010,31,L,3-5jt,2
6011,52,L,3-5jt,1
6012,34,L,3-5jt,4
6013,19,P,3-5jt,0
6014,52,L,3-5jt,1
6015,18,P,3-5jt,4
6016,22,L,5-10jt,4
6017,22,P,3-5jt,5
6018,17,P,3-5jt,3
6019,56,P,5-10jt,2
6020,25,L,5-10jt,3
6021,19,L,5-10jt,1
6022,47,P,5-10jt,0
6023,37,L,1-3jt,3
6024,59,P,5-10jt,2
6025,33,L,1-3jt,4
6026,53,L,3-5jt,5
6027,50,P,5-10jt,3
6028,26,L,5-10jt,1
6029,54,P,1-3jt,5
6030,43,P,1-3jt,5
6031,44,L,5-10jt,6
6032,26,L,5-10jt,1
6033,26,L,3-5jt,6
6034,19,P,1-3jt,0
6035,21,L,1-3jt,5
6036,51,L,1-3jt,2
6037,34,L,5-10jt,6
6038,32,P,5-10jt,5
6039,59,P,1-3jt,5
6040,48,L,5-10jt,3
6041,60,P,5-10jt,5
6042,31,P,1-3jt,4
6043,31,P,3-5jt,5
6044,50,P,3-5jt,4
6045,41,P,3-5jt,0
6046,23,P,3-5jt,4
6047,37,P,3-5jt,0
6048,46,L,5-10jt,4
6049,59,P,3-5jt,3
6050,18,P,1-3jt,0
6051,39,P,3-5jt,6
6052,49,P,1-3jt,6
6053,31,L,3-5jt,5
6054,20,L,1-3jt,5
6055,35,P,1-3jt,6
6056,45,P,5-10jt,5
6057,28,P,5-10jt,2
6058,24,P,1-3jt,5
6059,26,P,1-3jt,6
6060,29,P,1-3jt,4
6061,51,P,1-3jt,0
6062,53,P,3-5jt,1
6063,27,P,1-3jt,6
6064,60,L,3-5jt,0
6065,47,L,1-3jt,5
6066,40,P,1-3jt,5
6067,25,L,5-10jt,5
6068,22,L,3-5jt,5
6069,41,P,5-10jt,3
6070,60,L,1-3jt,0
6071,37,P,1-3jt,0
6072,25,L,1-3jt,3
6073,59,L,5-10jt,5
6074,19,L,3-5jt,2
6075,30,P,3-5jt,3
6076,30,L,5-10jt,2
6077,30,L,1-3jt,5
6078,50,P,3-5jt,2
6079,55,P,1-3jt,4
6080,41,L,3-5jt,6
6081,52,P,5-10jt,5
6082,34,P,3-5jt,3
6083,55,L,3-5jt,5
6084,27,P,3-5jt,6
6085,23,P,5-10jt,6
6086,48,P,5-10jt,6
6087,32,P,1-3jt,4
6088,17,P,1-3jt,1
6089,41,L,5-10jt,0
6090,29,P,3-5jt,4
6091,24,P,3-5jt,4
6092,56,L,1-3jt,3
6093,18,P,1-3jt,0
6094,22,L,1-3jt,5
6095,45,P,3-5jt,4
6096,49,L,1-3jt,4
6097,54,P,3-5jt,2
6098,47,L,1-3jt,3
6099,54,P,3-5jt,4
6100,43,P,3-5jt,0
6101,56,L,5-10jt,2
6102,46,L,1-3jt,3
6103,49,L,5-10jt,5
6104,60,L,5-10jt,0
6105,26,P,5-10jt,3
6106,17,P,1-3jt,3
6107,45,L,1-3jt,5
6108,48,L,3-5jt,0
6109,33,L,3-5jt,3
6110,27,P,5-10jt,3
6111,44,L,5-10jt,0
6112,18,P,1-3jt,0
6113,52,L,5-10jt,5
6114,47,P,3-5jt,4
6115,31,L,1-3jt,2
6116,18,P,3-5jt,4
6117,17,P,3-5jt,5
6118,46,L,5-10jt,3
6119,26,L,1-3jt,3
6120,25,P,3-5jt,4
6121,36,P,5-10jt,1
6122,31,L,5-10jt,5
6123,31,L,3-5jt,6
6124,51,L,1-3jt,4
6125,27,P,5-10jt,3
6126,20,L,1-3jt,3
6127,38,L,1-3jt,3
6128,51,L,3-5jt,5
6129,30,P,5-10jt,6
6130,36,L,3-5jt,5
6131,31,P,3-5jt,6
6132,48,P,1-3jt,0
6133,45,P,1-3jt,6
6134,20,P,3-5jt,2
6135,37,L,1-3jt,2
6136,58,P,1-3jt,6
6137,55,L,5-10jt,4
6138,19,P,1-3jt,2
6139,42,P,1-3jt,6
6140,39,L,3-5jt,2
6141,43,L,3-5jt,1
6142,32,P,3-5jt,4
6143,25,L,3-5jt,6
6144,44,P,1-3jt,3
6145,25,L,5-10jt,5
6146,28,P,5-10jt,2
6147,41,P,1-3jt,6
6148,59,L,5-10jt,3
6149,22,P,3-5jt,5
6150,22,P,3-5jt,3
6151,53,P,1-3jt,4
6152,51,L,5-10jt,3
6153,29,P,1-3jt,2
6154,39,P,3-5jt,2
6155,51,P,1-3jt,1
6156,49,P,3-5jt,3
6157,43,P,3-5jt,5
6158,31,P,5-10jt,0
6159,37,L,5-10jt,3
6160,19,L,5-10jt,4
6161,40,P,3-5jt,1
6162,58,P,3-5jt,5
6163,30,P,3-5jt,4
6164,54,L,1-3jt,2
6165,60,P,1-3jt,1
6166,28,P,5-10jt,3
6167,53,P,3-5jt,1
6168,37,P,5-10jt,5
6169,37,P,5-10jt,6
6170,49,L,5-10jt,2
6171,35,P,1-3jt,2
6172,54,P,3-5jt,3
6173,51,L,1-3jt,3
6174,39,P,3-5jt,2
6175,28,L,5-10jt,3
6176,55,L,1-3jt,6
6177,24,L,1-3jt,3
6178,47,P,5-10jt,2
6179,41,L,1-3jt,4
6180,56,P,3-5jt,3
6181,18,P,1-3jt,5
6182,41,L,1-3jt,4
6183,58,L,5-10jt,2
6184,20,L,1-3jt,2
6185,58,L,5-10jt,0
6186,56,L,1-3jt,1
6187,41,L,1-3jt,5
6188,45,P,1-3jt,1
6189,25,L,1-3jt,2
6190,41,P,5-10jt,6
6191,38,P,1-3jt,1
6192,36,P,3-5jt,5
6193,32,L,5-10jt,3
6194,43,P,5-10jt,0
6195,44,L,3-5jt,0
6196,23,L,1-3jt,6
6197,49,L,5-10jt,2
6198,60,L,3-5jt,5
6199,42,P,5-10jt,0
6200,49,P,5-10jt,6
6201,22,L,3-5jt,1
6202,41,L,1-3jt,2
6203,52,L,1-3jt,4
6204,34,P,5-10jt,5
6205,47,P,5-10jt,1
6206,54,L,5-10jt,5
6207,44,L,3-5jt,1
6208,26,P,1-3jt,3
6209,45,L,3-5jt,6
6210,41,L,3-5jt,3
6211,49,L,3-5jt,1
6212,29,P,5-10jt,3
6213,48,L,1-3jt,1
6214,40,P,3-5jt,4
6215,50,P,5-10jt,4
6216,43,L,5-10jt,2
6217,53,L,1-3jt,2
6218,18,P,5-10jt,2
6219,39,L,1-3jt,2
6220,17,L,1-3jt,4
6221,36,L,5-10jt,3
6222,36,L,1-3jt,4
6223,50,P,5-10jt,2
6224,53,L,1-3jt,4
6225,21,L,1-3jt,6
6226,24,P,5-10jt,6
6227,29,L,5-10jt,5
6228,40,L,3-5jt,1
6229,22,L,5-10jt,4
6230,60,L,3-5jt,4
6231,45,P,1-3jt,4
6232,54,P,5-10jt,2
6233,46,P,5-10jt,6
6234,36,P,5-10jt,1
6235,37,L,1-3jt,0
6236,30,P,3-5jt,3
6237,54,P,1-3jt,2
6238,38,L,5-10jt,3
6239,48,P,5-10jt,5
6240,28,P,3-5jt,3
6241,30,P,5-10jt,0
6242,47,L,1-3jt,2
6243,36,L,1-3jt,6
6244,29,P,3-5jt,2
6245,54,P,3-5jt,4
6246,24,P,1-3jt,0
6247,17,L,5-10jt,4
6248,39,P,5-10jt,0
6249,41,P,3-5jt,6
6250,37,P,5-10jt,6
6251,49,P,3-5jt,3
6252,45,P,3-5jt,3
6253,57,P,1-3jt,2
6254,37,L,5-10jt,2
6255,23,P,1-3jt,3
6256,44,P,1-3jt,3
6257,45,L,3-5jt,1
6258,57,P,5-10jt,5
6259,22,L,5-10jt,4
6260,30,L,1-3jt,2
6261,35,L,1-3jt,4
6262,52,L,1-3jt,1
6263,32,L,3-5jt,0
6264,52,L,5-10jt,1
6265,21,L,1-3jt,2
6266,45,P,3-5jt,5
6267,23,L,5-10jt,6
6268,20,P,1-3jt,3
6269,60,L,5-10jt,2
6270,28,L,1-3jt,0
6271,52,P,3-5jt,2
6272,46,L,3-5jt,5
6273,17,L,5-10jt,0
6274,22,L,3-5jt,3
6275,17,P,5-10jt,1
6276,24,P,3-5jt,1
6277,21,L,1-3jt,4
6278,23,P,5-10jt,0
6279,54,P,1-3jt,5
6280,18,L,3-5jt,5
6281,56,P,1-3jt,2
6282,46,L,5-10jt,2
6283,29,P,3-5jt,2
6284,21,P,3-5jt,4
6285,31,P,1-3jt,0
6286,31,L,3-5jt,0
6287,29,P,5-10jt,1
6288,39,P,3-5jt,6
6289,44,P,3-5jt,2
6290,59,L,5-10jt,3
6291,26,P,5-10jt,4
6292,26,P,3-5jt,3
6293,59,P,3-5jt,5
6294,23,L,1-3jt,4
6295,53,L,1-3jt,4
6296,33,P,3-5jt,5
6297,57,P,3-5jt,0
6298,42,P,3-5jt,0
6299,50,L,1-3jt,1
6300,31,P,3-5jt,4
6301,47,P,3-5jt,2
6302,42,P,5-10jt,5
6303,47,P,3-5jt,2
6304,27,L,5-10jt,4
6305,46,P,5-10jt,4
6306,50,L,3-5jt,1
6307,56,P,1-3jt,1
6308,45,L,5-10jt,1
6309,52,L,1-3jt,6
6310,56,L,5-10jt,1
6311,48,L,3-5jt,3
6312,59,P,3-5jt,4
6313,54,P,5-10jt,1
6314,19,P,1-3jt,6
6315,24,L,5-10jt,0
6316,37,L,5-10jt,5
6317,54,P,1-3jt,6
6318,38,L,1-3jt,5
6319,31,P,5-10jt,4
6320,38,L,3-5jt,4
6321,52,L,1-3jt,0
6322,25,P,3-5jt,6
6323,59,P,3-5jt,5
6324,37,L,5-10jt,0
6325,23,P,3-5jt,5
6326,23,P,1-3jt,4
6327,31,L,3-5jt,2
6328,38,P,5-10jt,5
6329,49,P,5-10jt,3
6330,41,L,1-3jt,2
6331,50,L,5-10jt,6
6332,33,P,5-10jt,0
6333,41,L,5-10jt,1
6334,41,L,1-3jt,2
6335,28,P,5-10jt,0
6336,40,L,5-10jt,4
6337,37,L,3-5jt,2
6338,44,L,3-5jt,2
6339,44,L,3-5jt,2
6340,25,P,3-5jt,0
6341,18,P,5-10jt,0
6342,46,L,3-5jt,4
6343,31,P,5-10jt,4
6344,27,P,5-10jt,3
6345,44,P,3-5jt,5
6346,27,L,5-10jt,0
6347,18,P,1-3jt,3
6348,53,L,3-5jt,0
6349,36,P,5-10jt,1
6350,33,L,1-3jt,0
6351,40,P,3-5jt,1
6352,50,P,5-10jt,6
6353,45,L,5-10jt,3
6354,32,L,5-10jt,0
6355,31,P,1-3jt,3
6356,32,L,5-10jt,0
6357,28,P,3-5jt,5
6358,21,L,3-5jt,2
6359,31,L,5-10jt,5
6360,51,P,5-10jt,1
6361,34,P,3-5jt,1
6362,18,L,3-5jt,4
6363,46,P,3-5jt,2
6364,19,P,1-3jt,6
6365,29,P,1-3jt,1
6366,33,L,3-5jt,1
6367,34,P,3-5jt,2
6368,37,L,1-3jt,0
6369,26,L,3-5jt,2
6370,18,P,3-5jt,6
6371,21,P,3-5jt,4
6372,41,L,3-5jt,1
6373,26,P,1-3jt,2
6374,29,L,1-3jt,5
6375,25,P,3-5jt,2
6376,23,L,5-10jt,5
6377,59,L,1-3jt,3
6378,42,P,5-10jt,1
6379,42,P,3-5jt,3
6380,17,P,5-10jt,4
6381,33,L,1-3jt,5
6382,51,P,1-3jt,2
6383,37,P,1-3jt,1
6384,26,L,1-3jt,4
6385,60,L,3-5jt,3
6386,35,L,1-3jt,5
6387,45,L,5-10jt,0
6388,54,P,1-3jt,6
6389,44,P,3-5jt,4
6390,30,P,3-5jt,3
6391,38,L,5-10jt,4
6392,23,P,3-5jt,2
6393,49,L,3-5jt,5
6394,47,L,5-10jt,0
6395,19,L,5-10jt,4
6396,23,P,5-10jt,2
6397,30,L,5-10jt,0
6398,28,P,1-3jt,1
6399,33,L,5-10jt,5
6400,51,P,1-3jt,4
6401,19,L,1-3jt,2
6402,56,P,3-5jt,5
6403,50,L,3-5jt,4
6404,49,P,3-5jt,4
6405,48,P,3-5jt,5
6406,27,L,5-10jt,4
6407,34,L,3-5jt,4
6408,42,L,5-10jt,5
6409,45,L,3-5jt,0
6410,17,P,3-5jt,4
6411,53,P,5-10jt,2
6412,39,P,5-10jt,6
6413,53,P,5-10jt,4
6414,39,L,1-3jt,0
6415,34,L,1-3jt,1
6416,22,L,3-5jt,4
6417,23,L,5-10jt,1
6418,41,L,1-3jt,3
6419,44,L,1-3jt,4
6420,55,L,3-5jt,1
6421,26,P,5-10jt,1
6422,50,P,5-10jt,3
6423,35,L,5-10jt,2
6424,55,L,5-10jt,6
6425,23,L,3-5jt,6
6426,59,P,1-3jt,5
6427,50,P,1-3jt,3
6428,49,L,5-10jt,1
6429,49,L,5-10jt,1
6430,19,L,5-10jt,4
6431,58,L,5-10jt,1
6432,53,P,1-3jt,4
6433,28,P,3-5jt,4
6434,24,L,3-5jt,6
6435,35,P,1-3jt,2
6436,33,P,3-5jt,4
6437,36,L,5-10jt,6
6438,42,P,3-5jt,4
6439,38,P,3-5jt,1
6440,20,L,3-5jt,4
6441,40,L,5-10jt,5
6442,57,P,5-10jt,3
6443,52,P,1-3jt,4
6444,35,P,1-3jt,2
6445,49,P,1-3jt,2
6446,58,L,5-10jt,2
6447,50,L,3-5jt,5
6448,58,P,5-10jt,4
6449,34,P,3-5jt,4
6450,44,L,3-5jt,1
6451,38,P,1-3jt,4
6452,31,L,3-5jt,3
6453,44,L,5-10jt,3
6454,28,L,3-5jt,1
6455,27,P,5-10jt,1
6456,26,P,1-3jt,1
6457,34,L,5-10jt,5
6458,32,L,3-5jt,1
6459,28,L,3-5jt,1
6460,41,P,5-10jt,1
6461,32,L,3-5jt,2
6462,41,L,1-3jt,4
6463,32,P,1-3jt,1
6464,46,L,5-10jt,2
6465,39,P,5-10jt,0
6466,20,P,5-10jt,4
6467,25,L,1-3jt,3
6468,34,P,1-3jt,0
6469,39,L,1-3jt,5
6470,49,L,5-10jt,6
6471,56,P,3-5jt,6
6472,50,L,3-5jt,6
6473,46,P,3-5jt,0
6474,55,L,5-10jt,6
6475,32,P,1-3jt,6
6476,51,P,5-10jt,6
6477,27,L,3-5jt,4
6478,59,L,5-10jt,6
6479,59,P,3-5jt,2
6480,23,L,3-5jt,4
6481,42,L,5-10jt,5
6482,35,L,1-3jt,2
6483,38,L,3-5jt,5
6484,52,L,3-5jt,3
6485,44,P,3-5jt,5
6486,53,P,5-10jt,1
6487,32,P,3-5jt,5
6488,23,L,5-10jt,6
6489,25,P,1-3jt,2
6490,54,L,1-3jt,1
6491,39,P,5-10jt,5
6492,54,L,1-3jt,1
6493,25,P,3-5jt,6
6494,50,L,5-10jt,4
6495,56,L,3-5jt,0
6496,58,L,1-3jt,3
6497,60,P,1-3jt,5
6498,60,L,5-10jt,5
6499,37,L,1-3jt,6
6500,56,P,1-3jt,1
6501,44,P,5-10jt,5
6502,59,L,1-3jt,6
6503,41,L,1-3jt,6
6504,25,P,3-5jt,6
6505,34,L,3-5jt,1
6506,17,L,3-5jt,5
6507,29,P,1-3jt,1
6508,53,L,1-3jt,3
6509,30,P,1-3jt,0
6510,37,P,1-3jt,2
6511,36,L,1-3jt,4
6512,54,L,5-10jt,4
6513,33,L,1-3jt,1
6514,26,L,3-5jt,6
6515,23,P,3-5jt,4
6516,50,L,1-3jt,4
6517,37,L,1-3jt,5
6518,32,P,3-5jt,5
6519,57,P,3-5jt,5
6520,33,L,3-5jt,5
6521,50,L,5-10jt,2
6522,55,P,5-10jt,5
6523,53,P,3-5jt,5
6524,42,P,3-5jt,0
6525,30,L,3-5jt,1
6526,53,P,3-5jt,4
6527,31,L,1-3jt,3
6528,30,L,1-3jt,6
6529,39,P,3-5jt,0
6530,55,L,3-5jt,3
6531,27,P,3-5jt,3
6532,48,P,3-5jt,3
6533,32,L,1-3jt,2
6534,40,P,1-3jt,5
6535,17,P,1-3jt,4
6536,40,L,5-10jt,1
6537,43,P,3-5jt,3
6538,42,P,1-3jt,0
6539,38,L,5-10jt,6
6540,39,P,3-5jt,4
6541,49,P,1-3jt,5
6542,25,P,1-3jt,6
6543,55,L,3-5jt,1
6544,35,L,3-5jt,2
6545,46,P,1-3jt,4
6546,28,P,1-3jt,5
6547,28,P,3-5jt,5
6548,37,P,3-5jt,2
6549,52,L,1-3jt,0
6550,30,P,5-10jt,6
6551,29,P,1-3jt,3
6552,37,P,1-3jt,2
6553,38,P,1-3jt,0
6554,36,P,3-5jt,3
6555,34,P,5-10jt,6
6556,24,P,5-10jt,2
6557,38,P,3-5jt,1
6558,27,L,5-10jt,5
6559,33,P,5-10jt,6
6560,47,P,1-3jt,6
6561,36,L,5-10jt,1
6562,34,P,3-5jt,3
6563,19,L,3-5jt,5
6564,52,P,3-5jt,3
6565,43,P,1-3jt,2
6566,53,L,3-5jt,4
6567,19,L,5-10jt,0
6568,22,L,3-5jt,3
6569,48,P,5-10jt,2
6570,53,L,1-3jt,0
6571,23,P,5-10jt,0
6572,29,L,1-3jt,1
6573,28,L,1-3jt,5
6574,26,P,5-10jt,5
6575,59,L,5-10jt,4
6576,28,L,5-10jt,1
6577,55,L,5-10jt,6
6578,57,P,1-3jt,2
6579,44,L,1-3jt,4
6580,46,P,3-5jt,6
6581,50,L,3-5jt,0
6582,54,L,1-3jt,2
6583,45,P,1-3jt,5
6584,19,P,3-5jt,2
6585,52,L,1-3jt,3
6586,51,P,3-5jt,5
6587,19,L,1-3jt,3
6588,33,P,1-3jt,1
6589,21,L,1-3jt,2
6590,19,L,1-3jt,3
6591,33,P,1-3jt,3
6592,47,P,5-10jt,4
6593,35,P,5-10jt,1
6594,53,L,5-10jt,5
6595,33,L,1-3jt,6
6596,59,P,3-5jt,4
6597,21,P,1-3jt,6
6598,26,L,1-3jt,0
6599,39,P,5-10jt,4
6600,32,P,3-5jt,4
6601,59,L,3-5jt,3
6602,38,L,1-3jt,4
6603,34,L,3-5jt,2
6604,27,L,5-10jt,3
6605,56,L,1-3jt,4
6606,25,P,5-10jt,5
6607,53,L,5-10jt,1
6608,41,L,3-5jt,5
6609,22,L,5-10jt,0
6610,20,P,5-10jt,1
6611,29,L,3-5jt,4
6612,18,P,5-10jt,2
6613,55,L,5-10jt,0
6614,42,L,1-3jt,1
6615,36,L,5-10jt,6
6616,19,P,1-3jt,2
6617,58,P,5-10jt,4
6618,45,P,5-10jt,0
6619,53,P,5-10jt,0
6620,21,L,3-5jt,3
6621,46,P,5-10jt,4
6622,51,L,5-10jt,1
6623,57,L,3-5jt,5
6624,21,P,5-10jt,4
6625,45,P,3-5jt,4
6626,29,L,5-10jt,6
6627,20,L,3-5jt,0
6628,20,L,1-3jt,5
6629,38,L,5-10jt,5
6630,53,P,5-10jt,6
6631,32,P,5-10jt,0
6632,53,P,3-5jt,6
6633,22,P,1-3jt,3
6634,55,P,1-3jt,2
6635,54,P,3-5jt,1
6636,26,L,3-5jt,3
6637,47,L,3-5jt,5
6638,44,L,3-5jt,6
6639,50,P,3-5jt,5
6640,43,L,1-3jt,1
6641,48,P,1-3jt,2
6642,23,P,3-5jt,1
6643,46,L,5-10jt,6
6644,32,L,1-3jt,4
6645,47,L,5-10jt,2
6646,23,L,1-3jt,4
6647,24,P,5-10jt,0
6648,22,P,5-10jt,1
6649,22,P,1-3jt,4
6650,50,P,5-10jt,1
6651,53,P,5-10jt,6
6652,48,P,3-5jt,0
6653,30,P,1-3jt,5
6654,30,P,1-3jt,2
6655,17,P,3-5jt,6
6656,60,L,3-5jt,2
6657,18,P,3-5jt,4
6658,49,P,3-5jt,5
6659,44,L,1-3jt,2
6660,49,P,1-3jt,5
6661,59,L,3-5jt,2
6662,26,P,1-3jt,5
6663,47,L,3-5jt,6
6664,55,L,3-5jt,4
6665,42,P,3-5jt,3
6666,21,P,5-10jt,4
6667,60,P,1-3jt,0
6668,45,P,1-3jt,0
6669,34,P,3-5jt,4
6670,57,P,1-3jt,2
6671,18,L,1-3jt,5
6672,58,P,3-5jt,4
6673,23,P,3-5jt,0
6674,45,P,3-5jt,2
6675,53,P,3-5jt,2
6676,46,P,3-5jt,2
6677,37,P,1-3jt,3
6678,31,P,3-5jt,0
6679,41,P,5-10jt,3
6680,34,L,5-10jt,6
6681,52,L,3-5jt,4
6682,20,P,3-5jt,6
6683,48,L,5-10jt,6
6684,38,L,3-5jt,6
6685,34,L,5-10jt,0
6686,60,P,1-3jt,2
6687,35,P,1-3jt,3
6688,54,P,5-10jt,5
6689,30,L,1-3jt,2
6690,48,P,5-10jt,5
6691,21,L,3-5jt,0
6692,43,L,3-5jt,1
6693,19,L,1-3jt,3
6694,52,L,1-3jt,1
6695,35,L,1-3jt,6
6696,24,L,1-3jt,6
6697,53,L,5-10jt,1
6698,44,P,5-10jt,2
6699,54,L,1-3jt,6
6700,46,L,5-10jt,4
6701,38,L,1-3jt,4
6702,39,P,5-10jt,6
6703,49,P,5-10jt,0
6704,55,P,5-10jt,4
6705,57,P,5-10jt,2
6706,50,L,5-10jt,2
6707,44,L,5-10jt,0
6708,54,P,5-10jt,5
6709,17,P,5-10jt,2
6710,26,L,3-5jt,0
6711,45,L,3-5jt,2
6712,33,L,1-3jt,3
6713,24,P,5-10jt,3
6714,26,L,5-10jt,5
6715,47,P,1-3jt,3
6716,41,L,3-5jt,4
6717,48,P,1-3jt,3
6718,53,P,5-10jt,0
6719,56,P,3-5jt,0
6720,19,L,5-10jt,1
6721,50,P,3-5jt,0
6722,29,L,3-5jt,0
6723,38,L,5-10jt,1
6724,22,P,1-3jt,2
6725,22,L,3-5jt,2
6726,56,L,1-3jt,2
6727,22,P,5-10jt,6
6728,30,L,3-5jt,5
6729,22,P,1-3jt,6
6730,39,L,5-10jt,0
6731,27,P,3-5jt,2
6732,50,L,3-5jt,5
6733,43,L,1-3jt,5
6734,21,L,5-10jt,1
6735,49,P,3-5jt,2
6736,53,P,3-5jt,0
6737,48,L,3-5jt,0
6738,55,L,5-10jt,4
6739,44,L,5-10jt,2
6740,40,L,1-3jt,3
6741,39,L,3-5jt,2
6742,54,P,3-5jt,6
6743,17,P,5-10jt,4
6744,42,L,5-10jt,1
6745,49,P,5-10jt,1
6746,46,P,5-10jt,4
6747,29,L,3-5jt,2
6748,47,P,1-3jt,5
6749,47,P,3-5jt,2
6750,58,P,1-3jt,3
6751,27,L,5-10jt,5
6752,53,P,5-10jt,6
6753,52,P,1-3jt,6
6754,31,L,5-10jt,1
6755,33,L,1-3jt,3
6756,46,L,5-10jt,4
6757,20,P,1-3jt,1
6758,23,P,5-10jt,6
6759,26,L,5-10jt,2
6760,19,P,5-10jt,6
6761,29,L,3-5jt,2
6762,48,L,3-5jt,1
6763,35,L,1-3jt,1
6764,31,L,3-5jt,6
6765,28,P,3-5jt,3
6766,24,P,3-5jt,0
6767,36,L,3-5jt,4
6768,29,L,3-5jt,0
6769,59,P,5-10jt,4
6770,25,P,5-10jt,5
6771,51,P,5-10jt,2
6772,55,P,5-10jt,6
6773,57,P,3-5jt,6
6774,25,L,3-5jt,4
6775,50,L,1-3jt,5
6776,19,L,1-3jt,3
6777,17,L,5-10jt,5
6778,24,P,3-5jt,4
6779,41,L,3-5jt,2
6780,32,L,5-10jt,1
6781,28,L,5-10jt,0
6782,48,L,1-3jt,0
6783,41,L,1-3jt,5
6784,37,L,5-10jt,0
6785,25,P,1-3jt,5
6786,42,L,3-5jt,6
6787,22,P,5-10jt,3
6788,49,P,5-10jt,6
6789,27,L,3-5jt,0
6790,34,L,1-3jt,2
6791,60,L,3-5jt,6
6792,56,P,1-3jt,4
6793,23,L,3-5jt,1
6794,26,P,1-3jt,0
6795,41,L,1-3jt,2
6796,17,P,3-5jt,2
6797,54,P,1-3jt,2
6798,21,P,3-5jt,6
6799,26,P,3-5jt,0
6800,23,L,3-5jt,6
6801,45,L,1-3jt,2
6802,17,P,5-10jt,4
6803,59,P,5-10jt,3
6804,52,L,5-10jt,3
6805,39,P,5-10jt,2
6806,49,P,5-10jt,1
6807,33,L,3-5jt,4
6808,26,P,5-10jt,5
6809,40,P,1-3jt,4
6810,26,P,5-10jt,0
6811,60,L,1-3jt,6
6812,60,P,3-5jt,4
6813,55,L,5-10jt,6
6814,42,L,1-3jt,5
6815,52,L,5-10jt,1
6816,38,P,1-3jt,5
6817,22,P,3-5jt,5
6818,45,L,3-5jt,6
6819,39,L,3-5jt,4
6820,47,L,3-5jt,4
6821,25,P,1-3jt,1
6822,32,L,3-5jt,3
6823,41,L,3-5jt,4
6824,36,P,1-3jt,1
6825,48,P,1-3jt,4
6826,60,L,3-5jt,2
6827,30,L,1-3jt,5
6828,28,L,5-10jt,5
6829,59,P,3-5jt,0
6830,48,L,1-3jt,2
6831,29,P,1-3jt,1
6832,32,P,1-3jt,5
6833,34,P,1-3jt,3
6834,22,P,1-3jt,6
6835,47,L,1-3jt,5
6836,37,L,1-3jt,4
6837,55,L,3-5jt,5
6838,31,L,1-3jt,3
6839,19,L,1-3jt,1
6840,43,L,3-5jt,0
6841,59,P,5-10jt,4
6842,41,P,5-10jt,2
6843,33,P,3-5jt,3
6844,27,P,5-10jt,1
6845,60,L,3-5jt,0
6846,27,L,1-3jt,6
6847,35,P,5-10jt,1
6848,18,L,3-5jt,2
6849,43,L,5-10jt,0
6850,42,L,1-3jt,3
6851,46,L,3-5jt,6
6852,17,L,3-5jt,3
6853,17,L,1-3jt,1
6854,55,P,5-10jt,5
6855,51,L,5-10jt,4
6856,52,L,5-10jt,4
6857,56,L,5-10jt,4
6858,38,L,3-5jt,0
6859,39,P,1-3jt,3
6860,52,L,3-5jt,4
6861,38,P,5-10jt,4
6862,36,L,1-3jt,3
6863,50,P,5-10jt,5
6864,28,P,5-10jt,0
6865,26,P,1-3jt,6
6866,53,P,3-5jt,6
6867,36,L,1-3jt,2
6868,45,P,5-10jt,2
6869,60,L,5-10jt,5
6870,21,P,3-5jt,5
6871,24,P,5-10jt,2
6872,40,P,1-3jt,0
6873,57,P,5-10jt,1
6874,44,P,5-10jt,3
6875,21,P,1-3jt,5
6876,38,P,1-3jt,1
6877,38,L,1-3jt,5
6878,23,P,5-10jt,0
6879,42,L,1-3jt,1
6880,26,P,1-3jt,1
6881,56,P,3-5jt,1
6882,33,P,5-10jt,6
6883,20,P,3-5jt,2
6884,29,L,1-3jt,0
6885,34,L,3-5jt,5
6886,53,P,3-5jt,4
6887,24,L,3-5jt,0
6888,48,L,5-10jt,2
6889,18,L,5-10jt,6
6890,37,P,5-10jt,4
6891,49,L,1-3jt,6
6892,27,L,3-5jt,5
6893,54,P,5-10jt,4
6894,34,L,5-10jt,6
6895,50,P,1-3jt,0
6896,34,P,3-5jt,6
6897,47,P,1-3jt,1
6898,17,L,1-3jt,5
6899,50,P,5-10jt,6
6900,54,P,3-5jt,6
6901,34,P,1-3jt,1
6902,46,L,1-3jt,6
6903,35,L,1-3jt,5
6904,41,P,5-10jt,0
6905,39,P,5-10jt,2
6906,21,L,1-3jt,2
